identifier,sent,status,msgType,senderName,event,responseType,urgency,severity,certainty,headline,description,instruction,areaDesc,date,time,prediction,true_num,pred_num,error
NWS-IDP-PROD-2143027-2001484,2016-11-28T17:08:45.000Z,Actual,Alert,NWS Shreveport LA,Tornado Watch,['Monitor'],Future,Extreme,Possible,Tornado Watch issued November 28 at 11:08AM CST expiring November 28 at 5:00PM CST by NWS Shreveport LA,"ARC027-073-139-LAC013-015-017-021-027-031-043-049-059-061-069-073-
081-085-111-119-127-TXC203-315-365-403-405-419-282300-
/O.NEW.KSHV.TO.A.0501.161128T1708Z-161128T2300Z/

THE NATIONAL WEATHER SERVICE HAS ISSUED TORNADO WATCH 501 IN
EFFECT UNTIL 5 PM CST THIS AFTERNOON FOR THE FOLLOWING AREAS

IN ARKANSAS THIS WATCH INCLUDES 3 COUNTIES

IN SOUTH CENTRAL ARKANSAS

UNION

IN SOUTHWEST ARKANSAS

COLUMBIA              LAFAYETTE

IN LOUISIANA THIS WATCH INCLUDES 17 PARISHES

IN NORTH CENTRAL LOUISIANA

CALDWELL              GRANT                 JACKSON
LA SALLE              LINCOLN               OUACHITA
UNION                 WINN

IN NORTHWEST LOUISIANA

BIENVILLE             BOSSIER               CADDO
CLAIBORNE             DE SOTO               NATCHITOCHES
RED RIVER             SABINE                WEBSTER

IN TEXAS THIS WATCH INCLUDES 6 COUNTIES

IN NOARTHEAST TEXAS

SHELBY

IN NORTHEAST TEXAS

HARRISON              MARION                PANOLA
SABINE                SAN AUGUSTINE

THIS INCLUDES THE CITIES OF ARCADIA, BERNICE, BOSSIER CITY,
BRADLEY, CARTHAGE, CENTER, CLARKS, COLFAX, COLUMBIA, COUSHATTA,
DRY PRONG, EL DORADO, FARMERVILLE, GIBSLAND, GRAYSON,
HAYNESVILLE, HEMPHILL, HOMER, JEFFERSON, JENA, JONESBORO,
LEWISVILLE, LOGANSPORT, MAGNOLIA, MANSFIELD, MANY, MARSHALL,
MARTIN, MIDWAY, MINDEN, MONROE, MONTGOMERY, NATCHITOCHES, OLLA,
PINELAND, PLEASANT HILL, RINGGOLD, RUSTON, SAN AUGUSTINE,
SHREVEPORT, SPRINGHILL, STAMPS, STONEWALL, WINNFIELD, AND ZWOLLE.","

",Caddo; Union; Ouachita; Harrison; Marion; Lincoln; Panola; Sabine; San Augustine; Shelby; Union; Grant; Jackson; La Salle; De Soto; Natchitoches; Claiborne; Bossier; Sabine; Lafayette; Columbia; Red River; Caldwell; Bienville; Webster; Winn,2016-11-28,17:08:45,Severe,4,3.0,-1.0
NWS-IDP-PROD-2183352-2044159,2017-01-01T02:58:08.000Z,Actual,Update,NWS Little Rock AR,Flood Statement,['Avoid'],Immediate,Severe,Observed,Flood Statement issued December 31 at 8:57PM CST by NWS Little Rock AR,"...From the National Weather Service in Little Rock...the Flood 
Warning continues for the following river in Arkansas...

  Ouachita River At Camden affecting Calhoun and Ouachita Counties

  Ouachita River At Thatcher L&D affecting Bradley...Calhoun and 
  Union Counties


River forecasts are based on current conditions and rainfall
forecasted to occur over the next 24 hours. During periods of
flooding...Evening forecasts are reissued with updated rainfall
forecasts.
 
Observed and forecasted stage data plots are available on our  
Advanced Hydrologic Prediction Service web page at...
www.srh.noaa.gov/lzk
Under the Current Conditions section Safety message...Remember to Turn Around...Don't Drown
Do not drive cars through flooded areas.

Everyone with property or other interest along streams and rivers
should remain alert to changing weather forecast. Should conditions
change...The Flood Warning continues for
The Ouachita River At Thatcher L&D.
* until further notice...Or until the warning is cancelled.
* At 8:45 PM Saturday the stage was 81.4 feet.
* Minor flooding is occurring and Minor flooding is forecast.
* Flood stage is 79.0 feet.
* Forecast...The river will continue rising to near 81.5 feet by
Sunday morning.
* Impacts at 80.0 feet...Minor flooding occurs at this level. Levee
gates should be closed to prevent the river from backing into
Calion Lake. Access to oil and gas rigs and to timber is flooded.
There is wide coverage of flooding in the river bottoms.


Fld     Observed                 Forecast 6 AM
Location     Stg   Stg  Day Time    Sun    Mon    Tue    Wed    Thu

Ouachita River
Thatcher L  79  81.4 Sat 09 PM   81.5   81.5   81.1   80.5   79.7","

",Union; Bradley; Calhoun,2017-01-01,02:58:08,Severe,3,3.0,0.0
NWS-IDP-PROD-2249239-2113933,2017-02-20T02:30:58.000Z,Actual,Cancel,NWS Austin/San Antonio TX,Severe Weather Statement,['Shelter'],Immediate,Severe,Observed,Severe Weather Statement issued February 19 at 8:30PM CST expiring February 19 at 9:00PM CST by NWS Austin/San Antonio TX,"The storm which prompted the warning has weakened below severe
limits, and no longer poses an immediate threat to life or property.
Therefore the warning has been cancelled.

A Severe Thunderstorm Watch remains in effect until midnight CST for
south central Texas.","

",Kerr; Real; Edwards,2017-02-20,02:30:58,Minor,3,1.0,-2.0
NWS-IDP-PROD-2256986-2121650,2017-02-26T04:40:25.000Z,Actual,Update,NWS Seattle WA,Small Craft Advisory,['Avoid'],Expected,Minor,Likely,Small Craft Advisory issued February 25 at 8:40PM PST expiring February 26 at 7:00PM PST by NWS Seattle WA,"* WINDS...WEST WINDS 15 TO 25 KNOTS DEVELOPING BY EVENING.

* WAVES/SEAS...WIND WAVES BUILDING TO 2 TO 4 FT. WEST SWELL 6 FEET
AT 14 SECONDS.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 21 TO 33 KNOTS ARE
EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER VESSELS
SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

",Coastal Waters From Cape Flattery To James Island Out 10 Nm; Waters From James Island To Point Grenville 10 To 60 Nm; Coastal Waters From Point Grenville To Cape Shoalwater Out 10 Nm; Coastal Waters From Cape Flattery To James Island 10 To 60 Nm; Coastal Waters From James Island To Point Grenville Out 10 Nm; Coastal Waters From Point Grenville To Cape Shoalwater 10 To 60 Nm,2017-02-26,04:40:25,Severe,1,3.0,2.0
NWS-IDP-PROD-2246568-2111048,2017-02-16T11:19:56.000Z,Actual,Update,NWS Los Angeles/Oxnard CA,High Surf Advisory,['Avoid'],Expected,Minor,Likely,High Surf Advisory issued February 16 at 3:19AM PST expiring February 19 at 7:00AM PST by NWS Los Angeles/Oxnard CA,".AN EXTENDED PERIOD OF HIGH SURF IS EXPECTED FOR THE BEACHES OF
SOUTHWEST CALIFORNIA THIS AFTERNOON THROUGH SUNDAY AS LARGE
WESTERLY SWELL MOVES INTO THE AREA. IN ADDITION...THERE WILL BE A
VERY LARGE AND CHOPPY SOUTH TO SOUTHEAST WIND SWELL THAT WILL ADD
TO THE HAZARDOUS SEA CONDITIONS FRIDAY INTO FRIDAY NIGHT. THE
LARGEST SURF IS EXPECTED SATURDAY INTO SATURDAY NIGHT...WHEN
THERE IS A POSSIBILITY OF SURF REACHING DAMAGING WARNING LEVELS.* SURF...SURF ON WEST FACING BEACHES WILL BUILD TO 6 TO 9 FEET
TODAY...THEN INCREASE TO 8 TO 13 FEET ON SATURDAY AND SATURDAY
NIGHT BEFORE BEGINNING TO DIMINISH.

* IMPACTS...LARGE WAVES AND STRONG RIP CURRENTS WILL INCREASE
THE RISK OF OCEAN DROWNING FOR SWIMMERS AND SURFERS. LARGE
BREAKING WAVES CAN CAUSE INJURY...WASH PEOPLE OFF BEACHES OR
ROCKS...AND CAPSIZE SMALL BOATS NEARSHORE.","A HIGH SURF ADVISORY MEANS THAT HIGH SURF WILL AFFECT BEACHES IN
THE ADVISORY AREA...PRODUCING LOCALIZED BEACH EROSION AND
DANGEROUS SWIMMING CONDITIONS.

",Santa Barbara; Los Angeles; Ventura,2017-02-16,11:19:56,Severe,1,3.0,2.0
urn:oid:2.49.0.1.840.0.7689f08f41960d7c42de060693225dd8b9fe273e.001.1,2023-07-05T01:13:00.000Z,Actual,Alert,NWS Newport/Morehead City NC,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued July 4 at 9:13PM EDT by NWS Newport/Morehead City NC,"At 912 PM EDT, Doppler radar was tracking a strong thunderstorm over
North Harlowe, or near Newport, moving east at 10 mph.

HAZARD...Winds in excess of 30 mph.

SOURCE...Radar indicated.

IMPACT...Gusty winds could knock down tree limbs and blow around
unsecured objects.

Locations impacted include...
Morehead City, Newport, North River, Harlowe, Wildwood, Open Grounds
Farm, North Harlowe, Bettie, Michael J Smith Airport, Oceana Pier,
Rachel Carson Estuarine Reserve, Fort Macon State Park and Crab Point
Village.
","If outdoors, consider seeking shelter inside a building.

Torrential rainfall is also occurring with this storm and may lead to
localized flooding. Do not drive your vehicle through flooded
roadways.

Frequent cloud to ground lightning is occurring with this storm.
Lightning can strike 10 miles away from a thunderstorm. Seek a safe
shelter inside a building or vehicle.",,2023-07-05,01:13:00,Severe,2,3.0,1.0
NWS-IDP-PROD-2251065-2115797,2017-02-21T17:05:10.000Z,Actual,Alert,NWS Albany NY,Freezing Rain Advisory,['Avoid'],Expected,Moderate,Likely,Freezing Rain Advisory issued February 21 at 12:04PM EST expiring February 22 at 6:00AM EST by NWS Albany NY,"The National Weather Service in Albany has issued a Freezing Rain
Advisory...which is in effect from 8 PM this evening to 6 AM EST
Wednesday.

* LOCATIONS...Southern Adirondacks, Lake George Saratoga Region,
Central Mohawk Valley, western Schenectady county, northern Taconics,
southern Vermont and the Berkshires.

* HAZARD TYPES...Light freezing rain.

* Ice Accumulations...A trace to a few hundredths of an inch.

* TIMING...Chances for light freezing rain will increase this
evening into the overnight hours, then end before sunrise Wednesday.

* IMPACTS...A light glaze of ice may form on untreated roads and
walking surfaces, so drivers and pedestrians are urged to use
caution.

* Winds...South 5 to 10 mph with gusts up to 20 mph.

* Temperatures...In the upper 20s to lower 30s.","A Freezing Rain Advisory means that periods of freezing rain or
freezing drizzle will cause travel difficulties. Be prepared for
slippery roads. Slow down and use caution while driving.

",Washington; Schenectady; Montgomery; Hamilton; Bennington; Berkshire; Warren; Fulton; Rensselaer; Saratoga; Windham,2017-02-21,17:05:10,Severe,2,3.0,1.0
NWS-IDP-PROD-2162185-2021564,2016-12-15T22:06:41.000Z,Actual,Alert,NWS Cheyenne WY,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued December 15 at 3:06PM MST expiring December 17 at 2:00AM MST by NWS Cheyenne WY,"THE NATIONAL WEATHER SERVICE IN CHEYENNE HAS ISSUED A WINTER
STORM WARNING FOR HEAVY SNOW AND BLOWING SNOW...WHICH IS IN
EFFECT FROM 11 PM THIS EVENING TO 2 AM MST SATURDAY. THE WINTER
STORM WATCH IS NO LONGER IN EFFECT.

* TIMING...MOUNTAIN SNOW WILL DEVELOP LATE TONIGHT AND CONTINUE
THROUGH EARLY SATURDAY MORNING. THE SNOW WILL BE HEAVY AT TIMES
DURING THE DAY ON FRIDAY.

* TOTAL SNOW ACCUMULATIONS...15 TO 20 INCHES. HIGHEST AMOUNTS ON
WEST OR SOUTHWEST FACING SLOPES...ESPECIALLY IN THE SIERRA
MADRES.

* WINDS/VISIBILITY...WEST TO SOUTHWEST 15 TO 25 MPH WITH GUSTS
TO 35 MPH. VISIBILITY WILL BE REDUCED TO UNDER ONE HALF MILE
AT TIMES IN FALLING AND BLOWING SNOW.

* IMPACTS...MAINLY TO TRANSPORTATION. MOUNTAIN TRAVEL WILL BECOME
VERY DANGEROUS OR IMPOSSIBLE WITH SLICK AND SNOW COVERED ROADS.
THOSE WITH RECREATIONAL INTERESTS SHOULD BE PREPARED FOR ADVERSE
WINTER CONDITIONS IN THE HIGH COUNTRY.","A WINTER STORM WARNING FOR HEAVY SNOW MEANS SEVERE WINTER WEATHER
CONDITIONS ARE EXPECTED OR OCCURRING. SIGNIFICANT AMOUNTS OF SNOW
ARE FORECAST THAT WILL MAKE TRAVEL DANGEROUS. ONLY TRAVEL IN AN
EMERGENCY. IF YOU MUST TRAVEL...KEEP AN EXTRA FLASHLIGHT...
FOOD...AND WATER IN YOUR VEHICLE IN CASE OF AN EMERGENCY.

",Carbon; Albany,2016-12-15,22:06:41,Severe,3,3.0,0.0
NWS-IDP-PROD-2263173-2127621,2017-03-01T19:21:36.000Z,Actual,Alert,NWS Baltimore MD/Washington DC,Severe Thunderstorm Warning,['Shelter'],Immediate,Severe,Observed,Severe Thunderstorm Warning issued March 1 at 2:21PM EST expiring March 1 at 3:00PM EST by NWS Baltimore MD/Washington DC,"The National Weather Service in Sterling Virginia has issued a

* Severe Thunderstorm Warning for...
Southern St. Marys County in southern Maryland...

* Until 300 PM EST

* At 221 PM EST, a severe thunderstorm was located over Montross,
moving east at 65 mph.

HAZARD...60 mph wind gusts.

SOURCE...Radar indicated.

IMPACT...Damaging winds will cause some trees and large branches
to fall. This could injure those outdoors, as well as
damage homes and vehicles. Roadways may become blocked by
downed trees. Localized power outages are possible.
Unsecured light objects may become projectiles.

* Locations impacted include...
Lexington Park, Leonardtown, Piney Point, Tall Timbers, Saint
Inigoes Creek, Saint Marys City, Saint George Island, Saint
Clements Bay, Town Creek, Saint Marys River, White Point Beach,
California, Patuxent River Naval Air Station, Drum Point, Abell,
Valley Lee, Scotland, Great Mills, Avenue and Drayden.","Get indoors to protect yourself from wind and lightning. Trees around
you may be downed from damaging winds, so if you are near large
trees, move to an interior room on the lowest floor. Don't drive
underneath trees or in wooded areas until the threat has passed.

",St. Marys,2017-03-01,19:21:36,Severe,3,3.0,0.0
NWS-IDP-PROD-2264196-2128498,2017-03-02T02:35:45.000Z,Actual,Update,NWS Gaylord MI,Flood Statement,['Avoid'],Immediate,Severe,Observed,Flood Statement issued March 1 at 9:35PM EST expiring March 3 at 4:36AM EST by NWS Gaylord MI,"...The flood warning continues for the following rivers in 
Michigan...

  Rifle River near Sterling AFFECTING Arenac County

.Runoff from rainfall and melting snow over the last several days 
will continue to result in minor flooding on the Rifle River near 
Sterling.

PRECAUTIONARY/PREPAREDNESS ACTIONS Stay tuned to NOAA Weather Radio...or local media outlets...for the 
latest information concerning this flooding situation.

The National Weather Service in Gaylord will issue another statement 
on this developing situation Thursday morning...as new information 
becomes available.","Safety message...

Stay tuned to NOAA Weather Radio...or local media outlets...for the
latest information concerning this flooding situation.

The National Weather Service in Gaylord will issue another statement
on this developing situation Thursday morning...as new information
becomes available.

",Arenac,2017-03-02,02:35:45,Severe,3,3.0,0.0
NWS-IDP-PROD-2245732,2017-02-15T17:54:41.000Z,Actual,Alert,NWS State College PA,Special Weather Statement,['Execute'],Expected,Moderate,Observed,Special Weather Statement issued February 15 at 12:54PM EST by NWS State College PA,"HAZARDS...Numerous snow with isolated embedded snow squalls
accompanied by winds of 30 MPH which can rapidly reduce visibility
to less than one half mile at times. Quick additional coatings of
snow can create locally hazardous travel.

LOCATION AND MOVEMENT...At 1251 PM EST, regional National Weather
Service radar indicated widespread snow shower activity across the
Alleghenies and into the Central Mountains. Movement of individual
snow showers was to the southeast at 30 MPH.

For those driving on Interstate 80, this includes areas between the
Dubois and Mile Run exits, specifically from mile markers 97 to 193.

This includes the following Interstates...
Interstate 99 from mile markers 10 to 85.
Interstate 180 from mile markers 19 to 29.

SAFETY INFO...
Use extra caution if you must travel into or through these
snow showers and squalls. Rapid changes in visibility and
potentially slick roads can lead to accidents. Allow extra time for
travel through late afternoon.","

",Huntingdon; Perry; Bedford; McKean; Blair; Cambria; Cameron; Clearfield; Elk; Franklin; Fulton; Juniata; Mifflin; Potter; Somerset; Tioga; Centre; Lycoming; Clinton,2017-02-15,17:54:41,Severe,2,3.0,1.0
NWS-IDP-PROD-2179230-2039849,2016-12-28T15:28:42.000Z,Actual,Update,NWS Baltimore MD/Washington DC,Winter Storm Watch,['Prepare'],Future,Severe,Possible,Winter Storm Watch issued December 28 at 10:28AM EST expiring December 30 at 6:00PM EST by NWS Baltimore MD/Washington DC,"* PRECIPITATION TYPE...SNOW.

* ACCUMULATION...POTENTIAL FOR 6 OR MORE INCHES OF SNOW.

* TIMING...THURSDAY AFTERNOON THROUGH FRIDAY. THE HEAVIEST SNOW
IS MOST LIKELY THURSDAY NIGHT THROUGH MIDDAY FRIDAY.

* IMPACTS...TRAVELLING CONDITIONS MAY BECOME DANGEROUS. ROADS
WILL BE SNOW COVERED AND VISIBILITY WILL BE POOR DUE TO SNOW
AND BLOWING SNOW.

* WINDS...WEST 20 TO 30 WITH GUSTS 40 TO 50 MPH.

* TEMPERATURES...FALLING INTO THE TEENS AND 20S.","A WINTER STORM WATCH MEANS THERE IS A POTENTIAL FOR SIGNIFICANT
SNOW ACCUMULATIONS THAT MAY IMPACT TRAVEL. CONTINUE TO MONITOR
THE LATEST FORECASTS.

",Allegany; Mineral; Highland; Pendleton; Grant,2016-12-28,15:28:42,Severe,3,3.0,0.0
NWS-IDP-PROD-2177615-2038122,2016-12-27T05:39:14.000Z,Actual,Cancel,NWS,Winter Storm Warning,['Prepare'],Expected,Severe,Likely,Winter Storm Warning issued December 26 at 8:39PM AKST expiring December 27 at 12:00AM AKST by NWS,"THE NATIONAL WEATHER SERVICE IN FAIRBANKS HAS CANCELLED THE
WINTER STORM WARNING.","

",Nome,2016-12-27,05:39:14,Minor,3,1.0,-2.0
NWS-IDP-PROD-2151708-2010185,2016-12-06T20:12:15.000Z,Actual,Alert,NWS Las Vegas NV,Wind Advisory,['Execute'],Expected,Moderate,Likely,Wind Advisory issued December 6 at 12:12PM PST expiring December 6 at 10:00PM PST by NWS Las Vegas NV,"THE NATIONAL WEATHER SERVICE IN LAS VEGAS HAS ISSUED A WIND
ADVISORY...WHICH IS IN EFFECT UNTIL 10 PM PST THIS EVENING.

* TIMING...WINDS WILL BE STRONG THROUGH THIS AFTERNOON AND MUCH OF
THIS EVENING BEFORE DECREASING BY MIDNIGHT.

* WINDS...WEST TO NORTHWEST WIND 25 TO 35 MPH WITH GUSTS TO 45 MPH.

* IMPACTS...GUSTY WINDS CAN CREATE HAZARDOUS DRIVING CONDITIONS
DUE TO CROSS WINDS AND BLOWING DUST. UNSECURED OBJECTS OR
TEMPORARY STRUCTURES MAY BE DAMAGED. LOCALIZED REDUCTIONS IN
VISIBILITY POSSIBLE DUE TO BLOWING DUST OR SAND.","A WIND ADVISORY MEANS STRONG WINDS GUSTING OVER 40 MPH CAN MAKE
DRIVING DIFFICULT...ESPECIALLY FOR HIGH PROFILE VEHICLES. USE
EXTRA CAUTION.

",San Bernardino,2016-12-06,20:12:15,Severe,2,3.0,1.0
NWS-IDP-PROD-2244019-2108342,2017-02-14T01:55:11.000Z,Actual,Update,NWS Midland/Odessa TX,Severe Weather Statement,['Shelter'],Immediate,Severe,Observed,Severe Weather Statement issued February 13 at 7:55PM CST expiring February 13 at 8:30PM CST by NWS Midland/Odessa TX,"At 753 PM CST, a severe thunderstorm was located over
Spraberry, moving northeast at 35 mph.

HAZARD...60 mph wind gusts and quarter size hail.

SOURCE...Radar indicated.

IMPACT...Hail damage to vehicles is expected. Expect wind damage to
roofs, siding, and trees.

Locations impacted include...
Greenwood and Spraberry.","For your protection move to an interior room on the lowest floor of a
building.

",Glasscock; Midland,2017-02-14,01:55:11,Severe,3,3.0,0.0
NWS-IDP-PROD-2222880-2086225,2017-01-25T09:57:00.000Z,Actual,Update,NWS Milwaukee/Sullivan WI,Winter Weather Advisory,['Execute'],Expected,Moderate,Likely,Winter Weather Advisory issued January 25 at 3:56AM CST expiring January 26 at 12:00AM CST by NWS Milwaukee/Sullivan WI,"...WINTRY WEATHER HAS RETURNED TO SOUTHERN WISCONSIN...

.PERIODS OF SNOW WILL AFFECT SOUTHERN WISCONSIN TODAY. THE SNOW
MAY CHANGE TO OCCASIONAL LIGHT RAIN OR SLEET FOR A TIME IN THE 
FAR SOUTH AND SOUTHEAST BEFORE CHANGING BACK TO SNOW THIS 
AFTERNOON. MAINLY SNOW IS EXPECTED OVER MOST OF SOUTH CENTRAL
WISCONSIN. 

TEMPERATURES WILL REMAIN IN THE LOWER TO MIDDLE 30S WET SNOW WILL LIKELY ACCUMULATE AND CAUSE HAZARDOUS TRAVEL
TODAY INTO TONIGHT. 

PERIODS OF SNOW...POSSIBLY MIXED WITH RAIN OR SLEET WILL CONTINUE
INTO TONIGHT AS LOW PRESSURE MOVES JUST SOUTH OF THE AREA.
HAZARDOUS TRAVEL AND SLIPPERY CONDITIONS CAN BE EXPECTED INTO
TONIGHT WITH REDUCED VISIBILITY DUE TO FALLING SNOW AT TIMES.A WINTER WEATHER ADVISORY REMAINS IN EFFECT UNTIL MIDNIGHT CST
TONIGHT.

* TIMING...PERIODS OF SNOW. SNOW MAY BE HEAVY AT TIMES TODAY. SNOW
DIMINISHING TONIGHT. THE SNOW MAY MIX WITH OR CHANGE TO RAIN AT
TIMES.

* SNOW ACCUMULATIONS...2 TO 3 INCHES IN THE FAR SOUTHEAST TO 4 TO
5 TO 8 INCHES IN THE NORTHWEST.

* IMPACTS...HAZARDOUS TRAVEL FROM SNOW COVERED ROADS LIKELY TO
AFFECT THE MORNING AND AFTERNOON COMMUTES.","A WINTER WEATHER ADVISORY MEANS THAT PERIODS OF SNOW...SLEET...OR
FREEZING RAIN WILL CAUSE TRAVEL DIFFICULTIES. BE PREPARED FOR
SLIPPERY ROADS AND LIMITED VISIBILITIES...AND USE CAUTION WHILE
DRIVING.

",Sheboygan; Rock; Fond du Lac; Washington; Green; Green Lake; Jefferson; Ozaukee; Columbia; Marquette; Iowa; Lafayette; Dane; Waukesha; Walworth; Dodge; Milwaukee; Sauk,2017-01-25,09:57:00,Severe,2,3.0,1.0
NWS-IDP-PROD-2260391-2124957,2017-03-01T01:30:37.000Z,Actual,Update,NWS St Louis MO,Severe Weather Statement,['Shelter'],Immediate,Severe,Observed,Severe Weather Statement issued February 28 at 7:30PM CST expiring February 28 at 7:45PM CST by NWS St Louis MO,"At 728 PM CST, a severe thunderstorm was located near Salem, moving
east at 60 mph.

HAZARD...60 mph wind gusts and quarter size hail.

SOURCE...Trained weather spotters.

IMPACT...Hail damage to vehicles is expected. Expect wind damage to
roofs, siding, and trees.

Locations impacted include...
Centralia, Salem, Wamac, Central City, Odin, Kinmundy, Omega, Stephen
Forbes Station, Helm, Tonti, Iuka, Junction City, Alma, Kell, Walnut
Hill, Cartter, Selmaville and Brubaker.

This includes Interstate 57 in Illinois between exits 109 and 127.","A tornado watch remains in effect for the warned area. Tornadoes can
develop quickly from severe thunderstorms. Although a tornado is not
immediately likely, if one is spotted act quickly and move to a place
of safety inside a sturdy structure, such as a basement or small
interior room.

For your protection move to an interior room on the lowest floor of a
building.

",Marion,2017-03-01,01:30:37,Severe,3,3.0,0.0
NWS-IDP-PROD-2249456-2114152,2017-02-20T05:44:19.000Z,Actual,Update,NWS San Francisco CA,Gale Warning,['Avoid'],Expected,Moderate,Likely,Gale Warning issued February 19 at 9:43PM PST expiring February 21 at 3:00AM PST by NWS San Francisco CA,"* WINDS: SOUTHERLY WINDS 25 TO 35 KT THROUGH MONDAY NIGHT.

* SEAS: COMBINED SEAS 9 TO 14 FT DOMINANT PERIOD 15 SECONDS.","A SMALL CRAFT ADVISORY MEANS THAT WIND SPEEDS OF 21 TO 33 KNOTS
ARE EXPECTED TO PRODUCE HAZARDOUS WAVE CONDITIONS TO SMALL CRAFT.
INEXPERIENCED MARINERS...ESPECIALLY THOSE OPERATING SMALLER
VESSELS SHOULD AVOID NAVIGATING IN THESE CONDITIONS.

A SMALL CRAFT ADVISORY FOR ROUGH BAR MEANS THAT WAVE CONDITIONS
ARE EXPECTED TO BE HAZARDOUS TO SMALL CRAFT IN OR NEAR HARBOR
ENTRANCES.

A GALE WARNING MEANS WINDS OF 34 TO 47 KNOTS ARE IMMINENT OR
OCCURING. OPERATING A VESSEL IN GALE CONDITIONS REQUIRES
EXPERIENCE AND PROPERLY EQUIPPED VESSELS. IT IS HIGHLY
RECOMMENDED THAT MARINERS WITHOUT THE PROPER EXPERIENCE SEEK SAFE
HARBOR PRIOR TO THE ONSET OF GALE CONDITIONS.

",Coastal Waters from Point Reyes to Pigeon Point California out to 10 nm,2017-02-20,05:44:19,Minor,2,1.0,-1.0
NWS-IDP-PROD-2166952-2027077,2016-12-18T05:59:05.000Z,Actual,Alert,NWS Charleston WV,Severe Thunderstorm Warning,['Shelter'],Immediate,Severe,Observed,Severe Thunderstorm Warning issued December 18 at 12:58AM EST expiring December 18 at 1:45AM EST by NWS Charleston WV,"The National Weather Service in Charleston West Virginia has issued a

* Severe Thunderstorm Warning for...
Southeastern Athens County in southeastern Ohio...
Washington County in southeastern Ohio...
South central Morgan County in southeastern Ohio...
Northwestern Wood County in northwestern West Virginia...
Northern Pleasants County in northwestern West Virginia...
Northwestern Tyler County in northern West Virginia...

* Until 145 AM EST

* At 1258 AM EST, a severe thunderstorm was located 9 miles north of
Washington, or 9 miles northwest of Belpre, moving northeast at 55
mph.

HAZARD...60 mph wind gusts.

SOURCE...Radar indicated.

IMPACT...Expect damage to roofs, siding, and trees.

* Locations impacted include...
Parkersburg, Marietta, Belpre, St. Marys, Beverly, Coolville,
Vienna, Williamstown, Sistersville, Belmont, Boaz, Washington,
Newport, Matamoras, North Hills, Lowell, Macksburg, Amesville,
Friendly and Lower Salem.

THIS INCLUDES THE FOLLOWING HIGHWAYS...
Interstate 77 in West Virginia between mile markers 180 and 186.
Interstate 77 in Ohio between mile markers 1 and 16.
Route 50 in West Virginia near mile marker 1.","For your protection move to an interior room on the lowest floor of a
building.

Torrential rainfall is occurring with this storm, and may lead to
flash flooding. Do not drive your vehicle through flooded roadways.

Please report Severe Weather to the National Weather Service by
calling toll free, 800 401 9535, when you can do so safely.

You may also report severe weather by posting your report to the
Charleston West Virginia National Weather Service Facebook Page, or
by using the Twitter Hashtag, NWSRLX.

",Pleasants; Wood; Tyler; Athens; Morgan; Washington,2016-12-18,05:59:05,Severe,3,3.0,0.0
NWS-IDP-PROD-2256471-2121147,2017-02-25T21:12:55.000Z,Actual,Cancel,NWS Wakefield VA,Severe Weather Statement,['Shelter'],Immediate,Extreme,Observed,Severe Weather Statement issued February 25 at 4:12PM EST expiring February 25 at 4:30PM EST by NWS Wakefield VA,"The tornadic thunderstorm which prompted the warning has weakened
and therefore the tornado warning has been cancelled. This storm
remains severe with large hail and damaging wind gusts but the
threat of a tornado is over.

A severe thunderstorm watch remains in effect until 800 PM EST for
central, south central, southeastern and east central Virginia.","

",New Kent; Henrico; Charles City,2017-02-25,21:12:55,Minor,4,1.0,-3.0
